"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_label"
2.90106624042631,0.754446899038268,14.2551024659199,1.8621571401444e-31,3.78204115163327e-27,60.331023317131,"ENSG00000178401.17","DNAJC22"
3.71500919271828,1.67914495453923,14.147794411639,3.86036266766378e-31,3.92019828901257e-27,60.0020916187491,"ENSG00000211448.14","DIO2"
1.93980119886674,5.0613050537678,14.0654151995102,6.72922526464119e-31,4.55568550416209e-27,59.5913562720999,"ENSG00000115641.20","FHL2"
1.59186146034001,5.97681674514464,13.9967097610483,1.07190412562757e-30,5.44259319787401e-27,59.128288686812,"ENSG00000134247.11","PTGFRN"
3.63127860927585,2.96965730125629,13.6820693459552,9.06903513575263e-30,3.68384207214272e-26,56.8967412375944,"ENSG00000164694.18","FNDC1"
2.90472994368207,1.65819812841135,13.6319115679938,1.27164625919538e-29,4.30452258737637e-26,56.3757712900833,"ENSG00000105696.10","TMEM59L"
1.87473865399414,2.00681690546663,13.1118028008846,4.33247371258488e-28,1.2570363014657e-24,53.1927044371626,"ENSG00000182463.17","TSHZ2"
2.62071901217524,7.61988098312621,13.0908939632085,5.03909801415166e-28,1.27930100834275e-24,53.0293186988411,"ENSG00000187955.14","COL14A1"
1.99107466568319,4.38444524250591,12.9980034980653,9.3746439680318e-28,2.11554465545251e-24,52.4291292427365,"ENSG00000179954.16","SSC5D"
3.05383498030024,1.82538770398713,12.8993720413811,1.82992149659408e-27,3.71657055958257e-24,51.5899341405676,"ENSG00000156103.16","MMP16"
1.21256408579215,4.95683845312615,12.7871091180064,3.91709522077497e-27,7.2323821758127e-24,51.0061717316214,"ENSG00000156011.19","PSD3"
3.45087490565651,-0.737222109312392,12.1660003839308,2.62261168849169e-25,4.43877028277219e-22,46.6117161959012,"ENSG00000165376.13","CLDN2"
3.19498746847832,-0.737244321577316,12.1502484390806,2.91708015871454e-25,4.55737677103788e-22,46.2085224603929,"ENSG00000071909.19","MYO3B"
1.47241212621433,6.41049491941335,12.1128845714665,3.75446007386285e-25,5.15828989306604e-22,46.478375644823,"ENSG00000049323.17","LTBP1"
-1.94588098771304,4.46483412349509,-12.1107229866195,3.80966757242691e-25,5.15828989306604e-22,46.4875828496318,"ENSG00000181409.15","AATK"
-2.99164093140945,2.16890924255945,-12.0431098139879,6.01354736334501e-25,7.63344668434607e-22,45.9213402125249,"ENSG00000120907.18","ADRA1A"
1.96777452963908,3.832715986645,12.0079421795076,7.62429237404641e-25,9.01691643417489e-22,45.8113356953283,"ENSG00000169851.17","PCDH7"
3.02093111402613,4.3338718391234,12.0012390011523,7.99135873043565e-25,9.01691643417489e-22,45.7657504432072,"ENSG00000106819.14","ASPN"
-1.39719583874946,3.64483463819348,-11.9900668328354,8.60154566802963e-25,9.16015759313303e-22,45.6787957263029,"ENSG00000163251.5","FZD5"
2.31533815272499,3.69856170907979,11.9830197720828,9.02034228767408e-25,9.16015759313303e-22,45.6452958852423,"ENSG00000149090.14","PAMR1"
2.09857817058969,2.035327981085,11.8147988829152,2.80338004420794e-24,2.62670322295371e-21,44.4754221753618,"ENSG00000168453.17","HR"
2.3972511946127,3.20695152222106,11.8125966060748,2.84527183185532e-24,2.62670322295371e-21,44.4913815981681,"ENSG00000244694.8","PTCHD4"
4.59982509204087,2.29806827139747,11.7750247013876,3.72750245106502e-24,3.29154672961438e-21,44.1508758587251,"ENSG00000123500.10","COL10A1"
3.6396284256007,2.04268163964017,11.6375412064738,9.25354476799204e-24,7.83081225991326e-21,43.2743272265743,"ENSG00000123496.9","IL13RA2"
-1.49271349213183,4.02329740499605,-11.6278620083536,9.86170549440874e-24,8.01164954365766e-21,43.2722203101941,"ENSG00000109084.14","TMEM97"
1.1139972571089,6.41945655160978,11.614551720141,1.07846136714431e-23,8.42444244873116e-21,43.143088261478,"ENSG00000138185.21","ENTPD1"
1.41889943815056,4.08412741455938,11.5525729857034,1.63545956371465e-23,1.23022902737202e-20,42.7897072895895,"ENSG00000128602.12","SMO"
2.71722894766917,-2.09695590821181,11.5318577284034,1.87953619635069e-23,1.36333500528152e-20,42.1535582269794,"ENSG00000139973.19","SYT16"
1.93190743845465,4.58706388072716,11.5204217346782,2.02952473693783e-23,1.42136715197266e-20,42.5672987124493,"ENSG00000101230.6","ISM1"
2.02372837571969,6.09109500245164,11.4065035828728,4.36374484325979e-23,2.95425525888687e-20,41.7678195682219,"ENSG00000137573.15","SULF1"
-2.74390007314539,2.17600979045748,-11.3912989851965,4.8254598874453e-23,3.16145452625852e-20,41.6896634646568,"ENSG00000123119.13","NECAB1"
-3.13999243037423,0.820621617196665,-11.3758390171533,5.35219629447651e-23,3.39697208565056e-20,41.5230281968257,"ENSG00000304194.1","ENSG00000304194"
2.31579603584186,6.6124978373464,11.3295202749865,7.34502218691176e-23,4.52052729139933e-20,41.248704722591,"ENSG00000204291.13","COL15A1"
1.47640825578239,2.31335963314747,11.3038848328705,8.66593468054302e-23,5.17662156946555e-20,41.1097512986017,"ENSG00000178662.17","CSRNP3"
-1.41807784603375,3.96088547696227,-11.2253956571845,1.46508312759696e-22,8.5016680918555e-20,40.5690263941006,"ENSG00000115756.14","HPCAL1"
1.142131304454,5.46200625059728,11.2097871187357,1.62622579875707e-22,9.17462388132111e-20,40.4688363768673,"ENSG00000168675.20","LDLRAD4"
1.21699758124905,2.30428963713927,11.1848492267477,1.92116489826861e-22,1.05456375902258e-19,40.3338790479397,"ENSG00000161381.15","PLXDC1"
2.87080862741787,1.90979907021216,11.158152637228,2.29626860689804e-22,1.22729514226577e-19,40.133627556244,"ENSG00000170558.11","CDH2"
1.57713735470857,4.55598151332914,11.1356625193409,2.66840155727791e-22,1.38962142636703e-19,39.9930123378474,"ENSG00000156804.8","FBXO32"
3.59502989631683,4.68268341602688,11.0094840089202,6.27934582641494e-22,3.18833784336218e-19,39.143875372813,"ENSG00000211896.7","IGHG1"
-1.88484733398396,3.70254502131514,-10.998874364125,6.64469055926551e-22,3.29155281118738e-19,39.1139211370779,"ENSG00000144331.20","ZNF385B"
2.62537703847262,4.14379379078277,10.9760750581532,7.74369904707884e-22,3.61094754400603e-19,38.9914029840147,"ENSG00000164932.14","CTHRC1"
0.986760921984691,6.28796790758277,10.975603542099,7.7587580198494e-22,3.61094754400603e-19,38.906295615068,"ENSG00000146072.7","TNFRSF21"
2.09944286717579,-1.22729042148755,10.9712657701674,7.98615040506515e-22,3.61094754400603e-19,38.6598597047781,"ENSG00000308504.1","ENSG00000308504"
1.51913160835737,5.55942734354483,10.9709938862818,8.00062232793064e-22,3.61094754400603e-19,38.8873826414635,"ENSG00000143387.15","CTSK"
3.12907314454485,0.425923885184008,10.9175131495684,1.14213474812877e-21,5.04277320315117e-19,38.4067570765345,"ENSG00000144229.13","THSD7B"
-1.57730122644308,1.93973029542742,-10.907173898949,1.22345409660765e-21,5.28688355363859e-19,38.534796760473,"ENSG00000245848.3","CEBPA"
3.39058156674083,-0.414286742005399,10.8497899348326,1.79172250633952e-21,7.58122585494908e-19,37.906394707638,"ENSG00000186684.15","CYP27C1"
2.50472532840801,3.04903195766846,10.827490122631,2.07782842727196e-21,8.41636226738292e-19,38.0235898560586,"ENSG00000172987.14","HPSE2"
1.63308782308677,2.03342058340412,10.8263939889003,2.09301115125205e-21,8.41636226738292e-19,38.0017915810423,"ENSG00000237807.5","LINC02984"
2.19558948521589,-0.428298295124183,10.8249333718222,2.11341445414342e-21,8.41636226738292e-19,37.8638849038288,"ENSG00000296962.1","ENSG00000296962"
2.59636211008636,1.75927151619222,10.7814766559419,2.8202163751963e-21,1.10151143423532e-18,37.6663190134943,"ENSG00000125869.11","LAMP5"
1.67873104395441,0.00367277190747355,10.7318609582981,3.9193305834185e-21,1.50191705941943e-18,37.2998541339722,"ENSG00000139220.17","PPFIA2"
1.71960462890047,4.46129766691746,10.7109391013199,4.5023681346565e-21,1.69339068175692e-18,37.1822381178698,"ENSG00000214548.20","MEG3"
-1.19947408665681,6.02548377815327,-10.6801460997804,5.52130450166126e-21,2.03886717143164e-18,36.9608391505082,"ENSG00000137486.18","ARRB1"
2.36016372669317,3.77602678853581,10.675097199906,5.70904840010494e-21,2.07054951796663e-18,37.0291134293224,"ENSG00000117600.15","PLPPR4"
2.75777252892274,2.97689432011951,10.6642477142213,6.14106142607158e-21,2.18815715023708e-18,36.9510500114716,"ENSG00000143320.10","CRABP2"
-2.22398681624469,0.593872652678299,-10.6230588533389,8.05664486284604e-21,2.80626329423107e-18,36.6885123531554,"ENSG00000144285.24","SCN1A"
3.37684882706176,4.4763287541891,10.6232062598803,8.15211887541276e-21,2.80626329423107e-18,36.6711213653855,"ENSG00000105664.12","COMP"
-1.27176717583066,2.39350613100681,-10.613210959624,8.59894803626667e-21,2.91074391027627e-18,36.5633831589938,"ENSG00000176834.15","VSIG10"
1.12639463327932,5.8982936155763,10.6068557991466,8.96807908301869e-21,2.9816030387608e-18,36.4898509979148,"ENSG00000137501.19","SYTL2"
1.5465775134578,2.82086882644968,10.6046162461343,9.10189012324812e-21,2.9816030387608e-18,36.5659301396199,"ENSG00000087258.18","GNAO1"
2.48401851950024,1.91342132464887,10.5975303421621,9.53851689447443e-21,3.07503616074247e-18,36.49303263457,"ENSG00000108947.5","EFNB3"
-2.18297166235696,3.15794951156021,-10.5771515427238,1.09258484195013e-20,3.4672497093761e-18,36.3430254004538,"ENSG00000164161.11","HHIP"
1.46792540436586,3.47203694149757,10.5708778431647,1.13761276899591e-20,3.55460235973954e-18,36.3464518481424,"ENSG00000171408.14","PDE7B"
-3.23756704970002,0.948200480350011,-10.5627622803913,1.20028394649103e-20,3.69360105352011e-18,36.1602087556472,"ENSG00000224516.6","ECEL1P2"
-1.97277812556128,2.21009449910299,-10.5439378641717,1.36066995431206e-20,4.12465772717583e-18,36.1106562269726,"ENSG00000197415.13","VEPH1"
3.18127100727785,7.16693241559641,10.5236461099778,1.57351531718029e-20,4.69972001351935e-18,35.9422570411999,"ENSG00000145423.6","SFRP2"
1.01995535931656,6.21086622355263,10.4977738479587,1.84348013228988e-20,5.42624369374022e-18,35.7710460238334,"ENSG00000169855.21","ROBO1"
2.99988284116436,0.107736643452629,10.4690669898189,2.22777788294066e-20,6.4637384003607e-18,35.5225334427545,"ENSG00000122691.13","TWIST1"
1.66628528745862,1.34656000535563,10.421770785079,3.0425810850317e-20,8.7034960333794e-18,35.2942424917034,"ENSG00000175600.17","SUGCT"
1.60302880548072,2.8619315695748,10.406262140108,3.36976316799689e-20,9.50554026972455e-18,35.2856446957319,"ENSG00000149256.16","TENM4"
-3.16593214377882,0.00727302189844033,-10.3588344230678,4.60418451438906e-20,1.28097243133208e-17,34.8361227883909,"ENSG00000144278.16","GALNT13"
-1.18501978061759,4.73101704947313,-10.3530338431809,4.78322915049335e-20,1.31280248711514e-17,34.8531153617233,"ENSG00000112137.19","PHACTR1"
3.1092021737588,7.76410493859943,10.3513562385838,4.89382605055903e-20,1.32524809449138e-17,34.8555113100756,"ENSG00000211592.8","IGKC"
1.42007120847869,1.23795529619624,10.3025893606447,6.66366329802221e-20,1.7807763366162e-17,34.6124044906252,"ENSG00000149294.18","NCAM1"
