"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_label"
2.05932471223183,5.0613050537678,13.9882199563362,1.13538611661843e-30,2.30596920285204e-26,59.0024478333959,"ENSG00000115641.20","FHL2"
1.60757182826428,5.97681674514464,13.3065294658467,1.15617521194585e-28,1.17409592773101e-24,54.4911383861358,"ENSG00000134247.11","PTGFRN"
2.94153010479416,1.65819812841135,13.1002450918656,4.68580563008307e-28,3.17229041156624e-24,52.4929710779088,"ENSG00000105696.10","TMEM59L"
2.74512491662348,0.754446899038268,12.6492552892226,9.96947417151103e-27,5.06200051058473e-23,49.3335769794381,"ENSG00000178401.17","DNAJC22"
3.1699148699433,1.82538770398713,12.5268967676555,2.28340863709572e-26,9.27520588388282e-23,48.8155036400291,"ENSG00000156103.16","MMP16"
-2.85078322947192,2.16890924255945,-12.1787649382343,2.40591514395452e-25,8.14402276228604e-22,46.7159423203111,"ENSG00000120907.18","ADRA1A"
3.41049144381775,1.67914495453923,12.0415362005164,6.08719332723305e-25,1.75342042774647e-21,45.8302368383668,"ENSG00000211448.14","DIO2"
2.29358027830153,6.09109500245164,12.0228214929111,6.90662896207375e-25,1.75342042774647e-21,45.9123243513012,"ENSG00000137573.15","SULF1"
3.27016953411795,2.96965730125629,11.8582920089982,2.09449460537468e-24,4.7265761594622e-21,44.6559542454848,"ENSG00000164694.18","FNDC1"
1.54350851652815,4.08412741455938,11.7293146077192,4.98450044463933e-24,1.01235204030625e-20,43.9279326046697,"ENSG00000128602.12","SMO"
-1.4571244888106,3.64483463819348,-11.7129830847769,5.56347740184648e-24,1.02722023665002e-20,43.8522735868874,"ENSG00000163251.5","FZD5"
2.97322233820153,4.3338718391234,11.5453575111122,1.71942641994951e-23,2.91012921576455e-20,42.7048272911196,"ENSG00000106819.14","ASPN"
2.17403019716343,2.035327981085,11.5248141115679,1.97055316378936e-23,3.07861036588937e-20,42.3966197467949,"ENSG00000168453.17","HR"
2.06561455660137,4.58706388072716,11.5029922232988,2.28141385706392e-23,3.30967967406916e-20,42.4542387001384,"ENSG00000101230.6","ISM1"
1.87010845237949,4.38444524250591,11.221244891899,1.50631162983673e-22,2.03954594679894e-19,40.6045608107205,"ENSG00000179954.16","SSC5D"
-2.63289388424561,2.17600979045748,-11.1862703579778,1.9030073055411e-22,2.41562989847124e-19,40.2748572474224,"ENSG00000123119.13","NECAB1"
3.31890617608717,0.107736643452629,11.1501640879984,2.42211431854658e-22,2.89371422409889e-19,39.561040576439,"ENSG00000122691.13","TWIST1"
2.00255402449522,3.832715986645,11.0126407797056,6.06232208751696e-22,6.77007527706661e-19,39.2238509641148,"ENSG00000169851.17","PCDH7"
1.94163192505098,4.46129766691746,11.0060758024769,6.33340375501061e-22,6.77007527706661e-19,39.190319688202,"ENSG00000214548.20","MEG3"
-3.06233751006531,0.820621617196665,-10.9918297315703,6.96395840466353e-22,7.07189975993582e-19,38.8742058945416,"ENSG00000304194.1","ENSG00000304194"
-1.4704076013658,4.02329740499605,-10.959775290046,8.62113809905976e-22,8.3378721329478e-19,38.8888799616994,"ENSG00000109084.14","TMEM97"
2.99788324492576,-0.737244321577316,10.9090219176849,1.2085068387457e-21,1.11567154067841e-18,37.7960209283559,"ENSG00000071909.19","MYO3B"
2.27383689120119,7.61988098312621,10.8668435033598,1.60865376662419e-21,1.42051121739728e-18,38.261029499146,"ENSG00000187955.14","COL14A1"
1.19905369621839,5.8982936155763,10.7183938248975,4.28532172683769e-21,3.6264535113364e-18,37.2952919176943,"ENSG00000137501.19","SYTL2"
1.60510908947873,5.55942734354483,10.7074876002509,4.60653832985817e-21,3.74235173917678e-18,37.2320143169375,"ENSG00000143387.15","CTSK"
3.22984017413391,0.425923885184008,10.5521339644677,1.28759249737367e-20,1.00580783160228e-17,35.739167876234,"ENSG00000144229.13","THSD7B"
3.00898995842027,3.41467859004582,10.5322416594396,1.4701879540527e-20,1.10590804988186e-17,36.0521566485899,"ENSG00000101447.15","FAM83D"
2.87715543362576,1.90979907021216,10.4764805731269,2.12148500490141e-20,1.52317831702813e-17,35.563373139356,"ENSG00000170558.11","CDH2"
1.73913363216959,2.8619315695748,10.4727100708738,2.17489764617508e-20,1.52317831702813e-17,35.6664534887625,"ENSG00000149256.16","TENM4"
4.21870953915149,2.29806827139747,10.4483248646259,2.5854456744378e-20,1.75034672159439e-17,35.3941631896459,"ENSG00000123500.10","COL10A1"
2.61875701498049,4.14379379078277,10.4367563262356,2.75940714101439e-20,1.80785674303233e-17,35.4742264201666,"ENSG00000164932.14","CTHRC1"
2.2518343000174,6.6124978373464,10.4019166849483,3.4845761237598e-20,2.2116169085488e-17,35.2311124027837,"ENSG00000204291.13","COL15A1"
1.61187952973333,4.55598151332914,10.3844794292454,3.88933171879621e-20,2.39370688511367e-17,35.1403628594754,"ENSG00000156804.8","FBXO32"
0.948677916661111,4.73682084214149,10.3722866530668,4.21424611333841e-20,2.51739231064421e-17,35.0571777268004,"ENSG00000082512.16","TRAF5"
2.75489702026643,2.97689432011951,10.3242460544562,5.78563738024169e-20,3.35732271979168e-17,34.6933984437634,"ENSG00000143320.10","CRABP2"
-1.67565539674166,4.46483412349509,-10.2912479960662,7.17898141711352e-20,4.05014201615488e-17,34.531624643898,"ENSG00000181409.15","AATK"
1.95571258508399,4.28094903848524,10.2539178949158,9.17233258987314e-20,5.03486688919793e-17,34.3024372364904,"ENSG00000221866.11","PLXNA4"
3.62757678949404,4.4763287541891,10.2399486748345,1.01683848909224e-19,5.43473413512196e-17,34.1868833067456,"ENSG00000105664.12","COMP"
1.55220371236425,2.82086882644968,10.2216463668446,1.1334394210493e-19,5.74429873409291e-17,34.036045352907,"ENSG00000087258.18","GNAO1"
1.33753797179563,6.41049491941335,10.2211515854397,1.13712189975495e-19,5.74429873409291e-17,34.0721807155214,"ENSG00000049323.17","LTBP1"
2.03695210679103,5.42203079692435,10.2183129738114,1.15960732692176e-19,5.74429873409291e-17,34.0626905252862,"ENSG00000135424.20","ITGA7"
1.51763675917885,5.8522115039377,10.1702467166128,1.58725737871297e-19,7.6755231813477e-17,33.7409006439818,"ENSG00000072952.22","IRAG1"
1.57421795530917,2.00681690546663,10.1458661709007,1.86188082612659e-19,8.79413943689095e-17,33.6080954935776,"ENSG00000182463.17","TSHZ2"
-1.90754611858857,2.06459763736009,-10.1339384882116,2.01299173383465e-19,9.29178684413222e-17,33.4793356829844,"ENSG00000123405.15","NFE2"
2.00448999310215,3.69856170907979,10.1238123111442,2.1508262889886e-19,9.67598998271901e-17,33.4625533748567,"ENSG00000149090.14","PAMR1"
-3.04814136300973,0.00727302189844033,-10.1209468427243,2.19150930184675e-19,9.67598998271901e-17,33.176227969127,"ENSG00000144278.16","GALNT13"
1.61165280743414,4.2456776949104,10.1045265085727,2.43986456800546e-19,1.05433296545087e-16,33.3409285400354,"ENSG00000144857.16","BOC"
-3.2088384286661,3.16198293190863,-10.0684144211955,3.12292084762957e-19,1.32138588365326e-16,33.0904212297607,"ENSG00000163221.9","S100A12"
-2.19390474089188,3.15794951156021,-10.0455982930784,3.58853885474768e-19,1.4874127375495e-16,32.9576705907432,"ENSG00000164161.11","HHIP"
3.59153340956466,4.68268341602688,10.0152110758857,4.41840560132205e-19,1.79475635525702e-16,32.7491986144569,"ENSG00000211896.7","IGHG1"
0.93817594171513,6.28796790758277,10.0040390289011,4.70155676617941e-19,1.87232584159027e-16,32.655098705787,"ENSG00000146072.7","TNFRSF21"
-1.79594827889353,3.70254502131514,-9.98626754063652,5.27889247474071e-19,2.06181358003815e-16,32.5790133864983,"ENSG00000144331.20","ZNF385B"
-2.44189416437663,4.44179601441649,-9.9487517361849,6.77764365416375e-19,2.59724420030313e-16,32.3279763538728,"ENSG00000095713.15","CRTAC1"
-1.5195839659033,3.07711369666967,-9.89987136810174,9.26254205707924e-19,3.48374498480147e-16,32.0285063980329,"ENSG00000084710.15","EFR3B"
1.23211543936986,4.14094037657143,9.87869537163743,1.06289616389229e-18,3.92498565248224e-16,31.8995528368937,"ENSG00000116141.18","MARK1"
3.22751811530006,7.76410493859943,9.87590194043728,1.09355020599089e-18,3.96607226494197e-16,31.8646919655427,"ENSG00000211592.8","IGKC"
-0.842902081980579,5.95351368013416,-9.86305102479568,1.1765689925646e-18,4.19230109455912e-16,31.7517772113202,"ENSG00000166900.18","STX3"
1.34565149548819,2.31335963314747,9.84961439680943,1.28381064924715e-18,4.49555073900164e-16,31.6457925807753,"ENSG00000178662.17","CSRNP3"
3.12745053155797,7.16693241559641,9.83966142065802,1.38347538463063e-18,4.76243814607595e-16,31.6050635927,"ENSG00000145423.6","SFRP2"
-1.68107816566559,4.47946548950302,-9.83292858617794,1.43062179633177e-18,4.84265478058303e-16,31.5859516860599,"ENSG00000144218.21","AFF3"
2.14994949181088,-0.428298295124183,9.8224912847603,1.53083208570413e-18,5.09691797715587e-16,31.2490973922576,"ENSG00000296962.1","ENSG00000296962"
1.14991918433871,5.4250891681571,9.76585923886915,2.2095656046189e-18,7.23810926287257e-16,31.1474008488146,"ENSG00000166250.14","CLMP"
0.989921999158131,4.95683845312615,9.75026733159623,2.44421780861239e-18,7.87969264966948e-16,31.0584565059782,"ENSG00000156011.19","PSD3"
