"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_label"
5.08340734481706,-0.737222109312392,10.7716461110851,3.01031800885376e-21,6.11395587598199e-17,37.0964556722771,"ENSG00000165376.13","CLDN2"
4.01952694161882,1.67914495453923,9.93583113239815,7.33761274467106e-19,7.45134574221346e-15,32.2180331195617,"ENSG00000211448.14","DIO2"
3.99238768443376,2.96965730125629,9.5627229129993,8.2048921413569e-18,5.55471197969862e-14,29.855964897551,"ENSG00000164694.18","FNDC1"
2.17525935267911,2.00681690546663,9.47786198232212,1.41419447071723e-17,7.18057242506674e-14,29.3655516906103,"ENSG00000182463.17","TSHZ2"
3.65540044172557,-2.09695590821181,9.37068692438258,2.80923096404305e-17,1.14110961759429e-13,28.0129782074862,"ENSG00000139973.19","SYT16"
4.63502086337131,2.04268163964017,9.26817096715128,5.40727443592593e-17,1.83036239656093e-13,27.9565700829072,"ENSG00000123496.9","IL13RA2"
3.05700756422914,0.754446899038268,9.24288370473011,6.34708926189237e-17,1.8415626129862e-13,27.6533700890933,"ENSG00000178401.17","DNAJC22"
1.43520617242617,4.95683845312615,9.13767016878866,1.23808990113977e-16,3.14320073651858e-13,27.2218892961312,"ENSG00000156011.19","PSD3"
3.01720229547544,3.20695152222106,8.99546350811013,3.04158364386099e-16,6.86384042297964e-13,26.3374073545096,"ENSG00000244694.8","PTCHD4"
-5.56484167303293,-1.93694021716501,-8.7661781094619,1.28156730728194e-15,2.46668460529486e-12,24.2093669437339,"ENSG00000298205.1","ENSG00000298205"
2.96760113314929,7.61988098312621,8.75998271437801,1.33596901320746e-15,2.46668460529486e-12,24.881771803708,"ENSG00000187955.14","COL14A1"
2.11204087898689,4.38444524250591,8.45203407276351,8.9821790014748e-15,1.42143372616875e-11,23.0316553155751,"ENSG00000179954.16","SSC5D"
1.98961918061706,6.06804752846888,8.44994635125926,9.09829563771231e-15,1.42143372616875e-11,22.9988510481224,"ENSG00000164171.12","ITGA2"
2.62618631234783,3.69856170907979,8.34442027334529,1.73851408838659e-14,2.52208722393797e-11,22.4255611215012,"ENSG00000149090.14","PAMR1"
1.34189635752865,6.41945655160978,8.31447800884198,2.08786439682364e-14,2.82696839329921e-11,22.1769311193728,"ENSG00000138185.21","ENTPD1"
1.57615109241574,5.97681674514464,8.28426791455,2.51081682415934e-14,3.08050229023392e-11,22.0008495160686,"ENSG00000134247.11","PTGFRN"
2.86792978256998,1.65819812841135,8.27991030804625,2.57846080423322e-14,3.08050229023392e-11,21.9746136236451,"ENSG00000105696.10","TMEM59L"
