"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_label"
1.35978096639001,5.23320688729993,10.1008396633491,1.2378994141059e-18,1.88842249861527e-14,31.7919015711879,"ENSG00000168675.20","LDLRAD4"
3.15046793255644,0.829236268692479,10.0339036427831,1.85959871847885e-18,1.88842249861527e-14,30.7604539094189,"ENSG00000178401.17","DNAJC22"
3.85136007765186,-1.80148694069317,9.355668760303,1.10827086745082e-16,7.50299377264207e-13,26.157042902927,"ENSG00000139330.6","KERA"
3.18447766912666,2.7607502008158,9.21714938234831,2.53342892895338e-16,1.28634853867608e-12,26.4726348780263,"ENSG00000244694.8","PTCHD4"
4.22335452501432,3.39417275777943,9.07659423496333,5.8430251420899e-16,2.37343681271692e-12,25.7156363241998,"ENSG00000211448.14","DIO2"
4.13722831109265,3.08968744034775,8.91267674939489,1.5416084622346e-15,5.21834464466412e-12,24.7474788550736,"ENSG00000164694.18","FNDC1"
1.508312899841,5.19482444460681,8.86992195103547,1.98387872967018e-15,5.75608242851448e-12,24.5579510781745,"ENSG00000156011.19","PSD3"
4.77984652827085,2.16157447173337,8.74673333856918,4.09515128152104e-15,1.03965653159615e-11,23.6787845651586,"ENSG00000123496.9","IL13RA2"
1.3933387942068,6.70530418444425,8.63447870463079,7.90547764876439e-15,1.7840027894045e-11,23.1857620307428,"ENSG00000138185.21","ENTPD1"
3.87013245378474,-1.7964786891792,8.5756884344871,1.11448693381968e-14,2.16789254311531e-11,22.2243523011385,"ENSG00000139973.19","SYT16"
3.06984848190413,7.6930640835267,8.56675094401761,1.17414170232735e-14,2.16789254311531e-11,22.8154869439338,"ENSG00000187955.14","COL14A1"
5.42644955473387,0.478841645417222,8.51799179134334,1.56002505692165e-14,2.6403424088399e-11,22.2573009378085,"ENSG00000165376.13","CLDN2"
2.24112228110105,4.23218080689952,8.34886516313009,4.16292943063578e-14,6.50377667201636e-11,21.6039192985322,"ENSG00000182463.17","TSHZ2"
1.61886120538157,6.11324914737479,7.90086615803677,5.41872914346149e-13,7.86102777883592e-10,19.0521038147433,"ENSG00000134247.11","PTGFRN"
3.03690045964066,3.33038933031702,7.8347784745395,7.87693382535814e-13,1.06653683995349e-09,18.753203438651,"ENSG00000172987.14","HPSE2"
3.5367030143325,-0.874704450915592,7.75645395763321,1.22519523334705e-12,1.55523219932991e-09,17.92344785864,"ENSG00000071909.19","MYO3B"
2.65832802781488,3.83234465823255,7.73307654476777,1.39739002005216e-12,1.6694700768976e-09,18.1995749610636,"ENSG00000149090.14","PAMR1"
1.97697629788785,4.05031908381382,7.65892932993972,2.11837959507956e-12,2.2980361195288e-09,17.7828458222003,"ENSG00000237807.5","LINC02984"
1.79307477700076,4.78115551711544,7.65152409469314,2.20805791475916e-12,2.2980361195288e-09,17.7174443900008,"ENSG00000115641.20","FHL2"
-1.34895905165788,6.38559166395301,-7.64404052399252,2.30250396672226e-12,2.2980361195288e-09,17.6251777616074,"ENSG00000131069.21","ACSS2"
4.08499251297441,-0.489543291461303,7.63841625068866,2.37610824766641e-12,2.2980361195288e-09,17.3998453949651,"ENSG00000186684.15","CYP27C1"
1.88176899673514,7.15252892224086,7.62292081964685,2.59116820062927e-12,2.39211937067184e-09,17.5202962566892,"ENSG00000143341.12","HMCN1"
