"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_label"
2.02917522045707,4.96391714451054,14.2106351747317,3.71035832433273e-32,7.53573775671978e-28,62.3909454282308,"ENSG00000115641.20","FHL2"
1.61721686570581,5.8998726338316,13.0616282836652,1.30674860476278e-28,1.3270032081366e-24,54.3507707214706,"ENSG00000134247.11","PTGFRN"
2.69839361449666,0.607279966935873,12.4234296757329,1.19831516507796e-26,8.11259366757777e-23,49.2891085616576,"ENSG00000178401.17","DNAJC22"
2.20994095227274,5.94031807874856,12.2086433139492,5.45283872658705e-26,2.76867886342457e-22,48.3921224884111,"ENSG00000137573.15","SULF1"
1.58068595825275,3.96488819404571,12.1307039981228,9.44142143390668e-26,3.8351053864529e-22,47.8111933654865,"ENSG00000128602.12","SMO"
2.96413198745938,4.13487684021823,12.0105698790746,2.19837253539363e-25,6.43655986739255e-22,46.9786415921243,"ENSG00000106819.14","ASPN"
2.07227222559964,4.36376361772614,12.0092792191027,2.2184105894509e-25,6.43655986739255e-22,46.9945188366435,"ENSG00000101230.6","ISM1"
3.15517603599959,1.59755511453036,11.8582281609057,6.40884575692944e-25,1.62704571654046e-21,45.5941211632787,"ENSG00000156103.16","MMP16"
3.05846155099116,3.28437780983974,11.4207287094041,1.36649000467285e-23,3.08371244387839e-20,42.8839677020115,"ENSG00000101447.15","FAM83D"
2.83078448860657,1.58997546843724,11.3916563710395,1.67331496299077e-23,3.39850268983426e-20,42.4942797987762,"ENSG00000105696.10","TMEM59L"
3.41812649039574,-0.065524204111367,11.3669185345957,1.98791497680887e-23,3.67041392536256e-20,42.0557504775701,"ENSG00000122691.13","TWIST1"
2.11821062009134,1.97309258057693,11.3346983209959,2.48770782321432e-23,4.21044549079024e-20,42.1503816465909,"ENSG00000168453.17","HR"
2.79434876587585,4.06992474232036,11.2501754611162,4.47755968685003e-23,6.99532594153262e-20,41.7667182018098,"ENSG00000164932.14","CTHRC1"
-2.60489446635001,2.04658096711381,-11.0257987588563,2.12135612205474e-22,3.07748163135227e-19,40.1141270937077,"ENSG00000120907.18","ADRA1A"
2.13563120518705,5.3582522868334,10.9328523778252,4.03237623612385e-22,5.4401220519694e-19,39.6110026608024,"ENSG00000135424.20","ITGA7"
3.23976128860555,2.70109723205582,10.9235082010601,4.30104313288451e-22,5.4401220519694e-19,39.4037234299342,"ENSG00000164694.18","FNDC1"
2.20318215593267,7.42756160380549,10.9153788530751,4.5535241203092e-22,5.4401220519694e-19,39.4660734032668,"ENSG00000187955.14","COL14A1"
3.41231941967846,4.37263034812576,10.9072584619403,4.85406973668999e-22,5.47700868623187e-19,39.4294685220645,"ENSG00000105664.12","COMP"
2.90781235443595,6.49583782226108,10.5041686180766,7.72560381581768e-21,8.25826386838195e-18,36.6774171847935,"ENSG00000154096.15","THY1"
3.34819212323761,1.6013087155524,10.4903077050616,8.42624798811429e-21,8.55685483193006e-18,36.4146338672439,"ENSG00000211448.14","DIO2"
-3.2773559940671,0.730930907853504,-10.4405648348354,1.18334446560056e-20,1.14446314744511e-17,36.0736864680258,"ENSG00000304194.1","ENSG00000304194"
2.03296529096483,4.11698590363402,10.3975013024396,1.5871861571851e-20,1.46526140238315e-17,36.0055435719334,"ENSG00000221866.11","PLXNA4"
2.73923220527677,2.90744428626993,10.2970573155163,3.14393733324765e-20,2.74505710391815e-17,35.3010683866189,"ENSG00000143320.10","CRABP2"
1.20047242263039,5.71713256911075,10.2851066935274,3.40986187627821e-20,2.74505710391815e-17,35.2141882971843,"ENSG00000137501.19","SYTL2"
3.13951686623043,0.219244077610886,10.2774320254658,3.59233044865038e-20,2.74505710391815e-17,34.8671220680733,"ENSG00000144229.13","THSD7B"
2.27165271167363,6.45895196020629,10.2758765850881,3.64609065402764e-20,2.74505710391815e-17,35.1431860137401,"ENSG00000204291.13","COL15A1"
3.11543942530286,6.91604777854299,10.276204754412,3.64926350594732e-20,2.74505710391815e-17,35.1446577004893,"ENSG00000145423.6","SFRP2"
2.90347263245779,-0.916245448441863,10.2568073130903,4.13230740456664e-20,2.99739869238387e-17,34.5858222991198,"ENSG00000071909.19","MYO3B"
-2.79650707324747,2.10903930055247,-10.1499277081317,8.52647042957477e-20,5.97146946291943e-17,34.2929598133195,"ENSG00000123119.13","NECAB1"
2.27527023674995,6.18146281910412,10.0931332365924,1.25687404203515e-19,8.50903726457796e-17,33.9354428626157,"ENSG00000186340.18","THBS2"
1.6184786857281,4.51276497387277,10.0666963686969,1.49641308253384e-19,9.80391926008463e-17,33.8024536474232,"ENSG00000156804.8","FBXO32"
4.04299263434821,2.0312711272162,10.0513565876045,1.66664067848004e-19,1.0577960056228e-16,33.5670753311327,"ENSG00000123500.10","COL10A1"
1.87558560041126,4.20208451983348,10.0232131480444,2.00644204139806e-19,1.23487387456953e-16,33.5158413567592,"ENSG00000179954.16","SSC5D"
1.76450853272558,3.82548347649646,9.92601174788965,3.85947912851494e-19,2.3054712088276e-16,32.8749859558206,"ENSG00000117122.15","MFAP2"
-2.00481594538302,2.17760323327345,-9.90483703005074,4.44939618398272e-19,2.58192104276254e-16,32.6981296017419,"ENSG00000123405.15","NFE2"
